graph_name,nodes,edges,initial_crossings_neato
grafo8945.94.graphml,94,132,155
grafo8946.90.graphml,90,125,86
grafo8947.89.graphml,89,116,61
grafo8948.88.graphml,88,129,99
grafo8949.94.graphml,94,122,82
grafo895.12.graphml,12,11,0
grafo8950.67.graphml,67,76,7
grafo8951.93.graphml,93,125,69
grafo8952.90.graphml,90,128,130
grafo8953.94.graphml,94,129,120
grafo8954.91.graphml,91,132,137
grafo8955.96.graphml,96,121,39
grafo8956.92.graphml,92,120,76
grafo8957.90.graphml,90,133,146
grafo8958.89.graphml,89,122,86
grafo8959.90.graphml,90,121,48
grafo896.16.graphml,16,24,6
grafo8960.95.graphml,95,129,116
grafo8961.75.graphml,75,122,191
grafo8962.93.graphml,93,109,30
grafo8963.92.graphml,92,139,156
grafo8964.89.graphml,89,110,36
grafo8965.92.graphml,92,109,43
grafo8966.89.graphml,89,107,37
grafo8967.95.graphml,95,122,74
grafo8968.90.graphml,90,116,29
grafo8969.94.graphml,94,134,120
grafo897.12.graphml,12,12,0
grafo8970.97.graphml,97,127,72
grafo8971.63.graphml,63,75,26
grafo8972.77.graphml,77,111,84
grafo8973.70.graphml,70,95,45
grafo8974.79.graphml,79,100,41
grafo8975.72.graphml,72,87,25
grafo8976.85.graphml,85,118,77
grafo8977.66.graphml,66,81,20
grafo8978.63.graphml,63,98,100
grafo8979.80.graphml,80,97,40
grafo898.10.graphml,10,9,0
grafo8980.95.graphml,95,122,61
grafo8981.93.graphml,93,121,58
grafo8982.80.graphml,80,106,52
grafo8983.63.graphml,63,95,70
grafo8984.66.graphml,66,92,60
grafo8985.73.graphml,73,102,78
grafo8986.65.graphml,65,101,104
grafo8987.65.graphml,65,101,104
grafo8988.69.graphml,69,82,15
grafo8989.62.graphml,62,80,23
grafo899.14.graphml,14,15,0
grafo8990.61.graphml,61,79,20
grafo8991.99.graphml,99,133,129
grafo8992.66.graphml,66,95,69
grafo8993.87.graphml,87,123,105
grafo8994.73.graphml,73,98,64
grafo8995.69.graphml,69,90,36
grafo8996.67.graphml,67,87,31
grafo8997.96.graphml,96,141,127
grafo8998.66.graphml,66,99,78
grafo8999.86.graphml,86,112,60
grafo900.11.graphml,11,13,0
grafo9000.64.graphml,64,84,25
grafo9001.66.graphml,66,96,75
grafo9002.63.graphml,63,87,47
grafo9003.84.graphml,84,115,54
grafo9004.85.graphml,85,120,91
grafo9006.61.graphml,61,80,24
grafo9007.64.graphml,64,101,98
grafo9008.91.graphml,91,136,173
grafo9009.71.graphml,71,83,15
grafo901.21.graphml,21,24,3
grafo9010.78.graphml,78,99,32
grafo9011.66.graphml,66,86,56
grafo9012.91.graphml,91,129,103
grafo9013.84.graphml,84,108,51
grafo9014.63.graphml,63,88,46
grafo9015.63.graphml,63,84,42
grafo9016.74.graphml,74,89,17
grafo9017.61.graphml,61,80,17
grafo9018.85.graphml,85,116,95
grafo9019.82.graphml,82,101,35
grafo902.22.graphml,22,22,0
grafo9020.65.graphml,65,97,46
grafo9021.69.graphml,69,103,69
grafo9022.63.graphml,63,82,30
grafo9023.78.graphml,78,109,88
grafo9024.75.graphml,75,96,29
grafo9025.85.graphml,85,118,90
grafo9026.87.graphml,87,107,46
grafo9027.87.graphml,87,129,136
grafo9028.69.graphml,69,98,81
grafo9029.66.graphml,66,77,6
grafo903.17.graphml,17,18,1
grafo9030.92.graphml,92,106,32
grafo9031.62.graphml,62,77,15
grafo9032.68.graphml,68,91,59
grafo9033.80.graphml,80,106,61
grafo9034.68.graphml,68,85,30
grafo9035.70.graphml,70,99,86
grafo9036.68.graphml,68,95,65
grafo9037.70.graphml,70,95,70
grafo9038.73.graphml,73,94,26
grafo9039.66.graphml,66,86,41
grafo904.20.graphml,20,22,1
grafo9040.63.graphml,63,74,4
grafo9041.92.graphml,92,110,25
grafo9042.98.graphml,98,131,69
grafo9043.73.graphml,73,95,28
grafo9044.76.graphml,76,95,35
grafo9045.72.graphml,72,92,19
grafo9046.84.graphml,84,113,69
grafo9047.80.graphml,80,105,58
grafo9048.63.graphml,63,74,11
grafo9049.61.graphml,61,83,44
grafo905.15.graphml,15,18,1
grafo9050.75.graphml,75,94,32
grafo9051.63.graphml,63,95,94
grafo9052.66.graphml,66,85,32
grafo9053.100.graphml,100,127,51
grafo9054.99.graphml,99,131,81
grafo9056.96.graphml,96,135,87
grafo9057.64.graphml,64,85,30
grafo9058.63.graphml,63,82,45
grafo9059.65.graphml,65,84,33
grafo906.12.graphml,12,11,0
grafo9060.64.graphml,64,81,21
grafo9061.69.graphml,69,89,26
grafo9062.70.graphml,70,92,44
grafo9063.73.graphml,73,98,59
grafo9064.68.graphml,68,88,46
grafo9065.70.graphml,70,92,37
grafo9066.71.graphml,71,94,43
grafo9067.61.graphml,61,75,24
grafo9068.70.graphml,70,90,29
grafo9069.69.graphml,69,91,34
grafo907.10.graphml,10,10,0
grafo9070.67.graphml,67,88,29
grafo9071.67.graphml,67,78,8
grafo9072.74.graphml,74,109,91
grafo9073.68.graphml,68,85,25
grafo9074.70.graphml,70,90,36
grafo9075.72.graphml,72,91,25
grafo9076.77.graphml,77,103,52
grafo9077.70.graphml,70,78,7
grafo9078.70.graphml,70,88,41
grafo9079.72.graphml,72,91,26
grafo908.12.graphml,12,14,1
grafo9080.61.graphml,61,89,60
grafo9081.64.graphml,64,98,53
grafo9082.68.graphml,68,93,36
grafo9083.67.graphml,67,82,24
grafo9084.72.graphml,72,92,27
grafo9085.63.graphml,63,82,34
grafo9086.67.graphml,67,96,68
grafo9087.73.graphml,73,94,24
grafo9088.68.graphml,68,97,48
grafo9089.73.graphml,73,102,77
grafo909.47.graphml,47,52,1
grafo9090.64.graphml,64,88,55
grafo9091.86.graphml,86,111,62
grafo9092.61.graphml,61,99,111
grafo9093.61.graphml,61,80,31
grafo9094.83.graphml,83,111,65
grafo9095.69.graphml,69,91,33
grafo9096.80.graphml,80,108,41
grafo9097.65.graphml,65,97,50
grafo9098.64.graphml,64,80,16
grafo9099.83.graphml,83,106,39
grafo910.10.graphml,10,9,0
grafo9100.80.graphml,80,105,59
grafo9101.72.graphml,72,102,76
grafo9102.66.graphml,66,80,25
grafo9103.80.graphml,80,108,55
grafo9104.82.graphml,82,117,82
grafo9105.75.graphml,75,106,55
grafo9106.67.graphml,67,84,22
grafo9107.63.graphml,63,80,28
grafo9108.67.graphml,67,101,84
grafo9109.63.graphml,63,88,28
grafo911.12.graphml,12,13,0
grafo9110.63.graphml,63,89,52
grafo9111.85.graphml,85,118,95
grafo9112.82.graphml,82,120,130
grafo9113.74.graphml,74,94,42
grafo9114.79.graphml,79,111,84
grafo9115.82.graphml,82,112,81
grafo9116.80.graphml,80,118,112
grafo9117.71.graphml,71,100,59
grafo9118.65.graphml,65,84,17
grafo9119.80.graphml,80,120,126
grafo912.14.graphml,14,13,0
grafo9120.64.graphml,64,87,59
grafo9121.65.graphml,65,83,40
grafo9122.79.graphml,79,111,84
grafo9123.68.graphml,68,103,88
grafo9124.64.graphml,64,89,50
grafo9125.71.graphml,71,86,14
grafo9126.82.graphml,82,113,48
grafo9127.84.graphml,84,120,88
grafo9128.64.graphml,64,94,69
grafo9129.77.graphml,77,97,26
grafo913.15.graphml,15,15,0
grafo9130.71.graphml,71,101,76
grafo9131.74.graphml,74,105,68
grafo9132.62.graphml,62,76,20
grafo9133.82.graphml,82,107,40
grafo9134.64.graphml,64,88,29
grafo9135.85.graphml,85,129,145
grafo9136.67.graphml,67,86,30
grafo9137.82.graphml,82,106,53
grafo9138.65.graphml,65,105,151
grafo9139.85.graphml,85,122,105
grafo914.26.graphml,26,42,19
grafo9140.85.graphml,85,123,90
grafo9141.60.graphml,60,82,39
grafo9142.60.graphml,60,73,12
grafo9143.66.graphml,66,84,21
grafo9144.81.graphml,81,108,57
grafo9145.68.graphml,68,86,33
grafo9146.79.graphml,79,106,69
grafo9147.75.graphml,75,106,91
grafo9148.66.graphml,66,88,31
grafo9149.67.graphml,67,92,59
grafo915.24.graphml,24,32,5
grafo9150.82.graphml,82,114,64
grafo9151.63.graphml,63,82,28
grafo9152.66.graphml,66,84,21
grafo9153.74.graphml,74,106,70
grafo9154.66.graphml,66,97,94
grafo9155.63.graphml,63,83,25
grafo9156.63.graphml,63,82,32
grafo9157.68.graphml,68,92,41
grafo9158.65.graphml,65,87,28
grafo9159.64.graphml,64,92,59
grafo916.83.graphml,83,110,53
grafo9160.72.graphml,72,100,53
grafo9161.75.graphml,75,112,120
grafo9162.67.graphml,67,90,33
grafo9163.72.graphml,72,112,107
grafo9164.66.graphml,66,96,51
grafo9165.68.graphml,68,91,34
grafo9166.81.graphml,81,119,89
grafo9167.67.graphml,67,96,64
grafo9168.63.graphml,63,81,24
grafo9169.67.graphml,67,106,97
grafo917.17.graphml,17,20,1
grafo9170.65.graphml,65,94,65
grafo9171.84.graphml,84,124,138
grafo9172.86.graphml,86,122,91
grafo9173.71.graphml,71,105,70
grafo9174.81.graphml,81,103,40
grafo9175.70.graphml,70,94,50
grafo9176.67.graphml,67,90,47
grafo9177.83.graphml,83,106,55
grafo9178.64.graphml,64,87,50
grafo9179.63.graphml,63,74,7
grafo918.24.graphml,24,24,0
grafo9180.64.graphml,64,80,27
grafo9181.67.graphml,67,95,68
grafo9183.69.graphml,69,85,20
grafo9184.61.graphml,61,85,51
grafo9185.64.graphml,64,89,41
grafo9186.62.graphml,62,82,52
grafo9187.67.graphml,67,93,75
grafo9188.75.graphml,75,92,28
grafo9189.77.graphml,77,102,58
grafo919.12.graphml,12,14,2
grafo9190.80.graphml,80,104,30
grafo9191.69.graphml,69,90,40
grafo9192.67.graphml,67,95,65
grafo9193.73.graphml,73,101,44
grafo9194.62.graphml,62,78,19
grafo9195.66.graphml,66,86,18
grafo9196.81.graphml,81,121,131
grafo9197.70.graphml,70,101,72
grafo9198.81.graphml,81,131,155
grafo9199.77.graphml,77,113,82
grafo920.24.graphml,24,25,0
grafo9200.68.graphml,68,94,45
grafo9201.83.graphml,83,110,61
grafo9202.71.graphml,71,107,106
grafo9203.68.graphml,68,79,6
grafo9204.71.graphml,71,106,63
grafo9205.80.graphml,80,112,83
grafo9206.66.graphml,66,84,29
grafo9207.64.graphml,64,99,84
grafo9208.76.graphml,76,109,67
grafo9209.66.graphml,66,80,9
grafo921.16.graphml,16,18,1
grafo9210.78.graphml,78,108,67
grafo9211.63.graphml,63,91,52
grafo9212.82.graphml,82,124,99
grafo9213.77.graphml,77,115,115
grafo9214.66.graphml,66,95,51
grafo9215.69.graphml,69,90,29
grafo9216.65.graphml,65,81,24
grafo9217.88.graphml,88,122,93
grafo9218.80.graphml,80,108,50
grafo9219.65.graphml,65,87,46
grafo922.14.graphml,14,19,1
grafo9220.67.graphml,67,101,102
grafo9221.63.graphml,63,100,98
grafo9222.82.graphml,82,113,82
grafo9223.65.graphml,65,85,32
grafo9224.65.graphml,65,100,94
grafo9225.62.graphml,62,77,27
grafo9226.75.graphml,75,96,52
grafo9227.88.graphml,88,125,81
grafo9228.81.graphml,81,117,99
grafo9229.77.graphml,77,99,21
grafo923.17.graphml,17,22,2
grafo9230.83.graphml,83,120,118
grafo9231.81.graphml,81,116,119
grafo9232.69.graphml,69,94,53
grafo9233.64.graphml,64,84,14
grafo9234.63.graphml,63,87,42
grafo9235.72.graphml,72,93,38
grafo9236.80.graphml,80,120,131
grafo9237.82.graphml,82,112,56
grafo9238.85.graphml,85,103,39
grafo9239.62.graphml,62,85,27
grafo924.19.graphml,19,21,1
grafo9240.77.graphml,77,92,24
grafo9241.89.graphml,89,108,35
grafo9242.72.graphml,72,96,62
grafo9243.78.graphml,78,102,49
grafo9244.79.graphml,79,98,19
grafo9245.82.graphml,82,110,60
grafo9246.63.graphml,63,89,53
grafo9247.79.graphml,79,99,42
grafo9248.64.graphml,64,93,95
grafo9249.66.graphml,66,96,61
grafo925.21.graphml,21,31,5
grafo9250.73.graphml,73,100,28
grafo9251.65.graphml,65,96,76
grafo9252.84.graphml,84,119,84
grafo9253.76.graphml,76,105,56
grafo9254.81.graphml,81,105,41
grafo9255.67.graphml,67,86,26
grafo9256.79.graphml,79,98,41
grafo9257.62.graphml,62,85,51
grafo9258.62.graphml,62,86,60
grafo9259.64.graphml,64,92,63
grafo926.14.graphml,14,17,0
grafo9260.68.graphml,68,94,51
grafo9261.82.graphml,82,120,99
grafo9262.72.graphml,72,96,54
grafo9263.76.graphml,76,106,95
grafo9264.70.graphml,70,89,28
grafo9265.62.graphml,62,83,32
grafo9266.66.graphml,66,93,62
grafo9267.79.graphml,79,107,61
grafo9268.78.graphml,78,117,130
grafo9269.64.graphml,64,94,62
grafo927.11.graphml,11,10,0
grafo9270.63.graphml,63,79,31
grafo9271.66.graphml,66,92,47
grafo9272.65.graphml,65,81,28
grafo9273.78.graphml,78,112,88
grafo9274.65.graphml,65,91,58
grafo9275.79.graphml,79,110,91
grafo9276.72.graphml,72,101,67
grafo9277.76.graphml,76,102,57
grafo9278.61.graphml,61,85,37
grafo9279.72.graphml,72,109,107
grafo928.13.graphml,13,15,1
grafo9280.62.graphml,62,75,16
grafo9281.75.graphml,75,96,33
grafo9282.68.graphml,68,81,20
grafo9283.66.graphml,66,90,39
grafo9284.68.graphml,68,94,80
grafo9285.86.graphml,86,115,84
grafo9286.77.graphml,77,99,47
grafo9287.69.graphml,69,88,31
grafo9288.67.graphml,67,93,50
grafo9289.89.graphml,89,126,117
grafo929.16.graphml,16,21,3
grafo9290.75.graphml,75,103,44
grafo9291.63.graphml,63,88,48
grafo9292.63.graphml,63,88,48
grafo9293.74.graphml,74,99,42
grafo9294.84.graphml,84,100,20
grafo9295.66.graphml,66,96,62
grafo9296.71.graphml,71,94,49
grafo9297.70.graphml,70,96,55
grafo9298.63.graphml,63,85,53
grafo9299.92.graphml,92,126,97
grafo930.13.graphml,13,19,2
grafo9300.70.graphml,70,96,38
grafo9301.61.graphml,61,77,24
grafo9302.66.graphml,66,80,16
grafo9303.90.graphml,90,114,47
grafo9304.65.graphml,65,91,52
grafo9305.62.graphml,62,74,16
grafo9306.83.graphml,83,112,80
grafo9307.82.graphml,82,117,82
grafo9308.63.graphml,63,93,64
grafo9309.78.graphml,78,98,36
grafo931.13.graphml,13,15,1
grafo9310.74.graphml,74,101,55
grafo9311.68.graphml,68,88,32
grafo9312.83.graphml,83,111,56
grafo9314.88.graphml,88,123,106
grafo9315.87.graphml,87,117,99
grafo9316.86.graphml,86,109,68
grafo9317.65.graphml,65,80,19
grafo9318.81.graphml,81,108,63
grafo9319.82.graphml,82,108,36
grafo932.28.graphml,28,35,5
grafo9320.66.graphml,66,87,49
grafo9321.64.graphml,64,103,106
grafo9322.67.graphml,67,92,36
grafo9323.79.graphml,79,95,20
grafo9324.66.graphml,66,106,150
grafo9325.63.graphml,63,86,46
grafo9326.77.graphml,77,98,46
grafo9327.89.graphml,89,128,109
grafo9328.68.graphml,68,99,65
grafo9329.65.graphml,65,91,43
grafo933.12.graphml,12,11,0
grafo9330.69.graphml,69,92,42
grafo9331.85.graphml,85,111,62
grafo9332.89.graphml,89,116,42
grafo9333.80.graphml,80,112,97
grafo9334.68.graphml,68,101,89
grafo9335.78.graphml,78,104,54
grafo9336.63.graphml,63,89,40
grafo9337.86.graphml,86,124,113
grafo9338.86.graphml,86,111,65
grafo9339.83.graphml,83,108,75
grafo934.16.graphml,16,22,1
grafo9340.88.graphml,88,117,60
grafo9341.73.graphml,73,100,53
grafo9342.72.graphml,72,92,44
grafo9343.80.graphml,80,103,49
grafo9344.98.graphml,98,130,77
grafo9345.67.graphml,67,90,29
grafo9346.91.graphml,91,114,33
grafo9347.96.graphml,96,119,35
grafo9348.77.graphml,77,95,27
grafo9349.64.graphml,64,74,4
grafo935.21.graphml,21,38,12
grafo9350.63.graphml,63,85,36
grafo9351.73.graphml,73,89,20
grafo9352.80.graphml,80,99,37
grafo9353.75.graphml,75,113,109
grafo9354.68.graphml,68,87,27
grafo9355.84.graphml,84,117,71
grafo9356.66.graphml,66,101,121
grafo9357.99.graphml,99,147,167
grafo9358.62.graphml,62,82,26
grafo9359.62.graphml,62,84,46
grafo936.12.graphml,12,12,0
grafo9360.63.graphml,63,80,19
grafo9361.65.graphml,65,81,25
grafo9362.98.graphml,98,143,169
grafo9363.70.graphml,70,95,36
grafo9364.64.graphml,64,91,35
grafo9365.63.graphml,63,83,34
grafo9366.66.graphml,66,85,48
grafo9367.61.graphml,61,77,23
grafo9368.72.graphml,72,93,34
grafo9369.69.graphml,69,89,36
grafo937.11.graphml,11,10,0
grafo9370.66.graphml,66,88,29
grafo9371.77.graphml,77,103,43
grafo9372.78.graphml,78,105,51
grafo9373.70.graphml,70,87,28
grafo9374.65.graphml,65,85,38
grafo9375.65.graphml,65,76,12
grafo9376.71.graphml,71,84,24
grafo9377.72.graphml,72,101,61
grafo9378.68.graphml,68,81,10
grafo9379.61.graphml,61,76,17
grafo938.10.graphml,10,14,0
grafo9380.62.graphml,62,96,71
grafo9381.79.graphml,79,104,50
grafo9382.67.graphml,67,83,23
grafo9383.63.graphml,63,87,47
grafo9384.64.graphml,64,88,46
grafo9385.63.graphml,63,83,20
grafo9386.66.graphml,66,86,30
grafo9387.66.graphml,66,84,24
grafo9388.66.graphml,66,80,17
grafo9389.77.graphml,77,99,45
grafo939.15.graphml,15,16,0
grafo9390.63.graphml,63,94,89
grafo9391.61.graphml,61,78,35
grafo9392.71.graphml,71,94,46
grafo9393.66.graphml,66,88,40
grafo9394.64.graphml,64,87,43
grafo9395.79.graphml,79,99,30
grafo9396.88.graphml,88,123,107
grafo9397.78.graphml,78,96,32
grafo9398.66.graphml,66,90,30
grafo9399.69.graphml,69,96,62
grafo940.20.graphml,20,22,0
grafo9400.63.graphml,63,85,33
grafo9401.80.graphml,80,102,38
grafo9402.64.graphml,64,90,34
grafo9403.66.graphml,66,91,49
grafo9404.65.graphml,65,93,48
grafo9405.62.graphml,62,82,36
grafo9406.84.graphml,84,120,129
grafo9407.78.graphml,78,102,61
grafo9408.61.graphml,61,89,46
grafo9409.86.graphml,86,113,69
grafo941.29.graphml,29,35,1
grafo9410.67.graphml,67,93,63
grafo9411.65.graphml,65,95,64
grafo9412.82.graphml,82,117,104
grafo9413.80.graphml,80,111,74
grafo9414.75.graphml,75,114,113
grafo9415.65.graphml,65,85,31
grafo9416.67.graphml,67,90,34
grafo9417.65.graphml,65,88,31
grafo9418.74.graphml,74,94,27
grafo9419.60.graphml,60,83,36
grafo942.31.graphml,31,35,0
grafo9420.64.graphml,64,85,21
grafo9421.82.graphml,82,114,84
grafo9422.86.graphml,86,124,107
grafo9423.72.graphml,72,100,67
grafo9424.63.graphml,63,85,39
grafo9425.78.graphml,78,100,38
grafo9426.65.graphml,65,106,118
grafo9427.72.graphml,72,99,41
grafo9428.85.graphml,85,115,80
grafo9429.86.graphml,86,127,134
grafo943.21.graphml,21,26,4
grafo9430.65.graphml,65,76,25
grafo9431.79.graphml,79,103,37
grafo9432.89.graphml,89,122,77
grafo9433.65.graphml,65,101,108
grafo9434.83.graphml,83,117,90
grafo9435.72.graphml,72,99,44
grafo9436.82.graphml,82,126,141
grafo9437.64.graphml,64,82,20
grafo9438.76.graphml,76,103,50
grafo9439.78.graphml,78,105,60
grafo944.14.graphml,14,13,0
grafo9440.83.graphml,83,108,39
grafo9441.73.graphml,73,98,56
grafo9442.63.graphml,63,81,28
grafo9443.82.graphml,82,110,63
grafo9444.65.graphml,65,96,64
grafo9445.89.graphml,89,118,57
grafo9446.62.graphml,62,86,32
grafo9447.64.graphml,64,83,31
grafo9448.78.graphml,78,106,39
grafo9449.72.graphml,72,100,58
grafo945.17.graphml,17,22,1
grafo9450.84.graphml,84,125,114
grafo9451.61.graphml,61,97,52
grafo9452.66.graphml,66,92,62
grafo9453.80.graphml,80,114,84
grafo9454.70.graphml,70,109,94
grafo9455.63.graphml,63,80,30
grafo9456.65.graphml,65,82,17
grafo9457.79.graphml,79,110,78
grafo9458.71.graphml,71,94,35
grafo9459.79.graphml,79,119,101
grafo946.22.graphml,22,25,1
grafo9460.64.graphml,64,78,12
grafo9461.78.graphml,78,114,80
grafo9462.68.graphml,68,99,67
grafo9463.77.graphml,77,103,43
grafo9464.85.graphml,85,126,142
grafo9465.82.graphml,82,112,69
grafo9466.69.graphml,69,86,34
grafo9467.64.graphml,64,75,8
grafo9468.79.graphml,79,109,75
grafo9469.85.graphml,85,109,33
grafo947.15.graphml,15,24,11
grafo9470.65.graphml,65,87,46
grafo9471.92.graphml,92,122,62
grafo9472.68.graphml,68,92,38
grafo9473.64.graphml,64,79,20
grafo9474.70.graphml,70,90,30
grafo9475.65.graphml,65,84,19
grafo9476.79.graphml,79,109,64
grafo9477.63.graphml,63,87,41
grafo9478.78.graphml,78,100,48
grafo9479.68.graphml,68,105,118
grafo948.15.graphml,15,20,1
grafo9481.67.graphml,67,90,47
grafo9482.79.graphml,79,104,32
grafo9483.83.graphml,83,109,62
grafo9484.60.graphml,60,78,42
grafo9485.73.graphml,73,98,50
grafo9486.81.graphml,81,116,101
grafo9487.73.graphml,73,96,41
grafo9488.65.graphml,65,80,12
grafo9489.83.graphml,83,110,40
grafo949.10.graphml,10,10,0
grafo9490.80.graphml,80,120,104
grafo9491.79.graphml,79,97,48
grafo9492.80.graphml,80,106,49
grafo9493.87.graphml,87,122,113
grafo9494.61.graphml,61,80,32
grafo9495.67.graphml,67,96,61
grafo9496.64.graphml,64,89,62
grafo9497.85.graphml,85,114,71
grafo9498.71.graphml,71,95,45
grafo9499.66.graphml,66,88,35
grafo950.19.graphml,19,23,0
grafo9500.83.graphml,83,117,79
grafo9501.66.graphml,66,105,113
grafo9502.75.graphml,75,111,104
grafo9503.77.graphml,77,109,91
grafo9504.64.graphml,64,88,50
grafo9505.75.graphml,75,97,37
grafo9506.70.graphml,70,91,50
grafo9507.66.graphml,66,96,61
grafo9508.69.graphml,69,86,24
grafo9509.64.graphml,64,91,34
grafo951.13.graphml,13,18,1
grafo9510.65.graphml,65,89,50
grafo9511.84.graphml,84,119,89
grafo9512.65.graphml,65,93,65
grafo9513.74.graphml,74,100,37
grafo9514.68.graphml,68,89,38
grafo9515.67.graphml,67,89,39
grafo9516.64.graphml,64,92,78
grafo9517.63.graphml,63,76,15
grafo9518.68.graphml,68,90,41
grafo9519.65.graphml,65,85,19
grafo952.19.graphml,19,22,1
grafo9520.79.graphml,79,109,83
grafo9521.79.graphml,79,104,56
grafo9522.79.graphml,79,105,51
grafo9523.64.graphml,64,85,35
grafo9524.84.graphml,84,116,78
grafo9525.78.graphml,78,102,48
grafo9526.72.graphml,72,98,41
grafo9527.88.graphml,88,118,67
grafo9528.63.graphml,63,92,60
grafo9529.87.graphml,87,105,33
grafo953.18.graphml,18,18,0
grafo9530.68.graphml,68,103,86
grafo9531.84.graphml,84,111,57
grafo9532.80.graphml,80,94,28
grafo9533.82.graphml,82,112,72
grafo9534.71.graphml,71,98,44
grafo9535.61.graphml,61,78,35
grafo9536.66.graphml,66,93,48
grafo9537.69.graphml,69,89,46
grafo9538.81.graphml,81,120,129
grafo9539.71.graphml,71,114,120
grafo954.12.graphml,12,11,0
grafo9540.68.graphml,68,95,67
grafo9541.80.graphml,80,105,52
grafo9542.87.graphml,87,136,195
grafo9543.65.graphml,65,92,69
grafo9544.62.graphml,62,91,70
grafo9545.75.graphml,75,92,29
grafo9546.66.graphml,66,92,58
grafo9547.63.graphml,63,89,50
grafo9548.65.graphml,65,79,11
grafo9549.78.graphml,78,97,34
grafo955.13.graphml,13,12,0
grafo9550.85.graphml,85,125,134
grafo9551.78.graphml,78,92,11
grafo9552.72.graphml,72,98,57
grafo9553.79.graphml,79,123,170
grafo9554.74.graphml,74,91,22
grafo9555.70.graphml,70,92,27
grafo9556.62.graphml,62,87,61
grafo9557.79.graphml,79,116,110
grafo9558.65.graphml,65,93,46
grafo9559.64.graphml,64,84,24
grafo956.14.graphml,14,15,0
grafo9560.80.graphml,80,100,34
grafo9561.83.graphml,83,105,34
grafo9562.66.graphml,66,91,62
grafo9563.63.graphml,63,85,37
grafo9564.74.graphml,74,99,38
grafo9565.86.graphml,86,111,62
grafo9566.70.graphml,70,100,72
grafo9567.67.graphml,67,96,62
grafo9568.65.graphml,65,92,55
grafo9569.70.graphml,70,91,31
grafo957.12.graphml,12,11,0
grafo9570.64.graphml,64,82,21
grafo9571.67.graphml,67,77,12
grafo9572.71.graphml,71,96,69
grafo9573.65.graphml,65,73,6
grafo9574.74.graphml,74,107,73
grafo9575.65.graphml,65,82,23
grafo9576.92.graphml,92,123,82
grafo9577.97.graphml,97,124,69
grafo9578.66.graphml,66,82,25
grafo9579.63.graphml,63,92,67
grafo958.13.graphml,13,16,0
grafo9580.97.graphml,97,120,38
grafo9581.91.graphml,91,129,85
